공장명,브랜드,모델명,모델 구분,트림명,차량구분,연료구분,차량형태,전장,전폭,전고,CO2배출량,배기량,공차중량,연비,부품명,재고량,생산상태,차종,차종트림
앨라배마공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,변속기,71,생산중,코나 PLUS,코나 PLUS
전주공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,145,생산중,코나 PLUS,코나 PLUS
인도공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,163,생산중,코나 PLUS,코나 PLUS
체코공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,257,생산중,코나 PLUS,코나 PLUS
울산공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,배터리,129,생산중,코나 PLUS,코나 PLUS
전주공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,에어컨 컴프레서,81,생산중,코나 PLUS,코나 PLUS
싱가포르공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,236,생산중,코나 PLUS,코나 PLUS
체코공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,272,생산중,코나 PLUS,코나 PLUS
앨라배마공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,152,생산중,코나 PLUS,코나 PLUS
아산공장,현대,코나,하이브리드,PLUS,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,ABS 모듈,141,생산중,코나 PLUS,코나 PLUS
중국공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,모터,256,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,변속기,236,생산중,코나 Premium,코나 Premium
아산공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,143,생산중,코나 Premium,코나 Premium
앨라배마공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,113,생산중,코나 Premium,코나 Premium
튀르키예공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,107,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,배터리,147,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,에어컨 컴프레서,241,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,299,생산중,코나 Premium,코나 Premium
울산공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,100,생산중,코나 Premium,코나 Premium
튀르키예공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,136,생산중,코나 Premium,코나 Premium
앨라배마공장,현대,코나,하이브리드,Premium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,ABS 모듈,77,생산중,코나 Premium,코나 Premium
울산공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,모터,125,생산중,코나 NLinePremium,코나 NLinePremium
체코공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,변속기,71,생산중,코나 NLinePremium,코나 NLinePremium
체코공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,203,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,93,생산중,코나 NLinePremium,코나 NLinePremium
인도네시아공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,272,생산중,코나 NLinePremium,코나 NLinePremium
울산공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,배터리,272,생산중,코나 NLinePremium,코나 NLinePremium
전주공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,에어컨 컴프레서,70,생산중,코나 NLinePremium,코나 NLinePremium
중국공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,116,생산중,코나 NLinePremium,코나 NLinePremium
아산공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,292,생산중,코나 NLinePremium,코나 NLinePremium
아산공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,60,생산중,코나 NLinePremium,코나 NLinePremium
인도네시아공장,현대,코나,하이브리드,NLinePremium,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,ABS 모듈,120,생산중,코나 NLinePremium,코나 NLinePremium
싱가포르공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,모터,145,생산중,코나 Inspiration,코나 Inspiration
중국공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,변속기,240,생산중,코나 Inspiration,코나 Inspiration
싱가포르공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,113,생산중,코나 Inspiration,코나 Inspiration
아산공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,221,생산중,코나 Inspiration,코나 Inspiration
울산공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,60,생산중,코나 Inspiration,코나 Inspiration
앨라배마공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,배터리,103,생산중,코나 Inspiration,코나 Inspiration
전주공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,에어컨 컴프레서,229,생산중,코나 Inspiration,코나 Inspiration
튀르키예공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,174,생산중,코나 Inspiration,코나 Inspiration
앨라배마공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,103,생산중,코나 Inspiration,코나 Inspiration
앨라배마공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,250,생산중,코나 Inspiration,코나 Inspiration
전주공장,현대,코나,하이브리드,Inspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,ABS 모듈,71,생산중,코나 Inspiration,코나 Inspiration
중국공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,모터,170,생산중,코나 NLineInspiration,코나 NLineInspiration
인도공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,변속기,115,생산중,코나 NLineInspiration,코나 NLineInspiration
울산공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,181,생산중,코나 NLineInspiration,코나 NLineInspiration
싱가포르공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,67,생산중,코나 NLineInspiration,코나 NLineInspiration
전주공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,184,생산중,코나 NLineInspiration,코나 NLineInspiration
체코공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,배터리,242,생산중,코나 NLineInspiration,코나 NLineInspiration
아산공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,에어컨 컴프레서,177,생산중,코나 NLineInspiration,코나 NLineInspiration
인도네시아공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,인포테인먼트,125,생산중,코나 NLineInspiration,코나 NLineInspiration
체코공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,타이어,98,생산중,코나 NLineInspiration,코나 NLineInspiration
체코공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,헤드램프,111,생산중,코나 NLineInspiration,코나 NLineInspiration
전주공장,현대,코나,하이브리드,NLineInspiration,소형,하이브리드,SUV,4350,1825,1580,87,1580,1598,18,ABS 모듈,184,생산중,코나 NLineInspiration,코나 NLineInspiration
아산공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,모터,294,생산중,코나 E-Value+,코나 E-Value+
아산공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,변속기,171,생산중,코나 E-Value+,코나 E-Value+
인도공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,120,생산중,코나 E-Value+,코나 E-Value+
전주공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,99,생산중,코나 E-Value+,코나 E-Value+
아산공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,290,생산중,코나 E-Value+,코나 E-Value+
브라질공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,배터리,201,생산중,코나 E-Value+,코나 E-Value+
인도네시아공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,에어컨 컴프레서,76,생산중,코나 E-Value+,코나 E-Value+
아산공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,237,생산중,코나 E-Value+,코나 E-Value+
울산공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,291,생산중,코나 E-Value+,코나 E-Value+
앨라배마공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,55,생산중,코나 E-Value+,코나 E-Value+
인도공장,현대,코나,Standard,E-Value+,소형,전기,SUV,4350,1825,1580,0,1580,0,6,ABS 모듈,172,생산중,코나 E-Value+,코나 E-Value+
아산공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,모터,160,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,변속기,233,생산중,코나 Premium,코나 Premium
앨라배마공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,91,생산중,코나 Premium,코나 Premium
울산공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,237,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,191,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,배터리,287,생산중,코나 Premium,코나 Premium
앨라배마공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,에어컨 컴프레서,235,생산중,코나 Premium,코나 Premium
싱가포르공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,187,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,106,생산중,코나 Premium,코나 Premium
인도공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,262,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,Standard,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,ABS 모듈,150,생산중,코나 Premium,코나 Premium
인도네시아공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,모터,176,생산중,코나 Premium,코나 Premium
아산공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,변속기,94,생산중,코나 Premium,코나 Premium
앨라배마공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,215,생산중,코나 Premium,코나 Premium
울산공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,237,생산중,코나 Premium,코나 Premium
앨라배마공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,195,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,배터리,252,생산중,코나 Premium,코나 Premium
인도네시아공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,에어컨 컴프레서,207,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,237,생산중,코나 Premium,코나 Premium
체코공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,297,생산중,코나 Premium,코나 Premium
전주공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,182,생산중,코나 Premium,코나 Premium
인도네시아공장,현대,코나,LongRange,Premium,소형,전기,SUV,4350,1825,1580,0,1580,0,6,ABS 모듈,122,생산중,코나 Premium,코나 Premium
중국공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,모터,229,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,변속기,120,생산중,코나 NLinePremium,코나 NLinePremium
싱가포르공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,인포테인먼트,167,생산중,코나 NLinePremium,코나 NLinePremium
중국공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,타이어,123,생산중,코나 NLinePremium,코나 NLinePremium
튀르키예공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,헤드램프,251,생산중,코나 NLinePremium,코나 NLinePremium
앨라배마공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,배터리,66,생산중,코나 NLinePremium,코나 NLinePremium
싱가포르공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,에어컨 컴프레서,234,생산중,코나 NLinePremium,코나 NLinePremium
전주공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,인포테인먼트,212,생산중,코나 NLinePremium,코나 NLinePremium
브라질공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,타이어,128,생산중,코나 NLinePremium,코나 NLinePremium
인도공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,헤드램프,88,생산중,코나 NLinePremium,코나 NLinePremium
아산공장,현대,코나,LongRange,NLinePremium,소형,전기,SUV,4350,1825,1580,0,1580,0,5,ABS 모듈,200,생산중,코나 NLinePremium,코나 NLinePremium
중국공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,모터,63,생산중,코나 Inspiration,코나 Inspiration
인도공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,변속기,159,생산중,코나 Inspiration,코나 Inspiration
전주공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,58,생산중,코나 Inspiration,코나 Inspiration
튀르키예공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,231,생산중,코나 Inspiration,코나 Inspiration
인도네시아공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,249,생산중,코나 Inspiration,코나 Inspiration
인도공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,배터리,76,생산중,코나 Inspiration,코나 Inspiration
앨라배마공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,에어컨 컴프레서,152,생산중,코나 Inspiration,코나 Inspiration
중국공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,236,생산중,코나 Inspiration,코나 Inspiration
전주공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,246,생산중,코나 Inspiration,코나 Inspiration
앨라배마공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,144,생산중,코나 Inspiration,코나 Inspiration
인도네시아공장,현대,코나,LongRange,Inspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,6,ABS 모듈,250,생산중,코나 Inspiration,코나 Inspiration
앨라배마공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,모터,226,생산중,코나 NLineInspiration,코나 NLineInspiration
전주공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,변속기,201,생산중,코나 NLineInspiration,코나 NLineInspiration
인도네시아공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,인포테인먼트,139,생산중,코나 NLineInspiration,코나 NLineInspiration
아산공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,타이어,215,생산중,코나 NLineInspiration,코나 NLineInspiration
앨라배마공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,헤드램프,245,생산중,코나 NLineInspiration,코나 NLineInspiration
중국공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,배터리,236,생산중,코나 NLineInspiration,코나 NLineInspiration
브라질공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,에어컨 컴프레서,86,생산중,코나 NLineInspiration,코나 NLineInspiration
앨라배마공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,인포테인먼트,172,생산중,코나 NLineInspiration,코나 NLineInspiration
싱가포르공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,타이어,202,생산중,코나 NLineInspiration,코나 NLineInspiration
울산공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,헤드램프,147,생산중,코나 NLineInspiration,코나 NLineInspiration
중국공장,현대,코나,LongRange,NLineInspiration,소형,전기,SUV,4350,1825,1580,0,1580,0,5,ABS 모듈,256,생산중,코나 NLineInspiration,코나 NLineInspiration
인도네시아공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,모터,210,생산중,코나 ModernPlus,코나 ModernPlus
싱가포르공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,변속기,155,생산중,코나 ModernPlus,코나 ModernPlus
브라질공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,79,생산중,코나 ModernPlus,코나 ModernPlus
싱가포르공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,78,생산중,코나 ModernPlus,코나 ModernPlus
인도공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,227,생산중,코나 ModernPlus,코나 ModernPlus
앨라배마공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,배터리,147,생산중,코나 ModernPlus,코나 ModernPlus
앨라배마공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,에어컨 컴프레서,114,생산중,코나 ModernPlus,코나 ModernPlus
아산공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,인포테인먼트,274,생산중,코나 ModernPlus,코나 ModernPlus
싱가포르공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,타이어,101,생산중,코나 ModernPlus,코나 ModernPlus
울산공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,헤드램프,184,생산중,코나 ModernPlus,코나 ModernPlus
울산공장,현대,코나,LongRange,ModernPlus,소형,전기,SUV,4350,1825,1580,0,1580,0,6,ABS 모듈,242,생산중,코나 ModernPlus,코나 ModernPlus
체코공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,모터,156,생산중,코나 Modern,코나 Modern
싱가포르공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,변속기,227,생산중,코나 Modern,코나 Modern
중국공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,266,생산중,코나 Modern,코나 Modern
브라질공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,294,생산중,코나 Modern,코나 Modern
앨라배마공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,59,생산중,코나 Modern,코나 Modern
체코공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,배터리,213,생산중,코나 Modern,코나 Modern
인도공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,에어컨 컴프레서,75,생산중,코나 Modern,코나 Modern
중국공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,274,생산중,코나 Modern,코나 Modern
싱가포르공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,229,생산중,코나 Modern,코나 Modern
앨라배마공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,257,생산중,코나 Modern,코나 Modern
아산공장,현대,코나,스마트스트림가솔린1.6터보,Modern,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,ABS 모듈,175,생산중,코나 Modern,코나 Modern
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,모터,291,생산중,코나 ModernPLUS,코나 ModernPLUS
체코공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,변속기,279,생산중,코나 ModernPLUS,코나 ModernPLUS
싱가포르공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,223,생산중,코나 ModernPLUS,코나 ModernPLUS
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,248,생산중,코나 ModernPLUS,코나 ModernPLUS
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,161,생산중,코나 ModernPLUS,코나 ModernPLUS
싱가포르공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,배터리,251,생산중,코나 ModernPLUS,코나 ModernPLUS
인도네시아공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,에어컨 컴프레서,76,생산중,코나 ModernPLUS,코나 ModernPLUS
브라질공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,244,생산중,코나 ModernPLUS,코나 ModernPLUS
전주공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,254,생산중,코나 ModernPLUS,코나 ModernPLUS
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,208,생산중,코나 ModernPLUS,코나 ModernPLUS
울산공장,현대,코나,스마트스트림가솔린1.6터보,ModernPLUS,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,ABS 모듈,213,생산중,코나 ModernPLUS,코나 ModernPLUS
울산공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,모터,150,생산중,코나 Premium,코나 Premium
앨라배마공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,변속기,155,생산중,코나 Premium,코나 Premium
싱가포르공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,181,생산중,코나 Premium,코나 Premium
아산공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,174,생산중,코나 Premium,코나 Premium
앨라배마공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,165,생산중,코나 Premium,코나 Premium
인도공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,배터리,245,생산중,코나 Premium,코나 Premium
울산공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,에어컨 컴프레서,143,생산중,코나 Premium,코나 Premium
인도네시아공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,인포테인먼트,112,생산중,코나 Premium,코나 Premium
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,타이어,125,생산중,코나 Premium,코나 Premium
튀르키예공장,현대,코나,스마트스트림가솔린1.6터보,Premium,소형,가솔린,SUV,4350,1825,1580,150,1598,1598,11,헤드램프,226,생산중,코나 Premium,코나 Premium
